A2:8C:7B:43:54:93,-26,"Genjutsu"
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.412 GHz (Channel 1)

A2:8C:7B:43:54:93,-53,"Genjutsu"
16:13:33:9F:0A:35,-19,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-56,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-82,"Redmi Note 10S"
00:FC:BA:32:99:40,-62,"PSG"
3A:8A:80:CD:BE:AA,-58,"vedha's  A23"
A6:02:B9:30:81:D5,-80,"Prai"
78:72:5D:DE:99:20,-87,"AMCS"
8A:8F:BA:39:CF:C2,-70,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-88,"Berlin's PC"
00:FC:BA:32:91:40,-86,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"

A2:8C:7B:43:54:93,-51,"Genjutsu"
16:13:33:9F:0A:35,-35,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-74,"vivo Y75 5G"
42:3B:A0:88:33:21,-50,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)

A2:8C:7B:43:54:93,-58,"Genjutsu"
16:13:33:9F:0A:35,-29,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-66,"vivo Y75 5G"
42:3B:A0:88:33:21,-53,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.437 GHz (Channel 6)
,-,Frequency:2.412 GHz (Channel 1)
,-,Frequency:2.437 GHz (Channel 6)

A2:8C:7B:43:54:93,-48,"Genjutsu"
16:13:33:9F:0A:35,-37,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-58,"vivo Y75 5G"
42:3B:A0:88:33:21,-59,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-85,"Redmi Note 10S"
00:FC:BA:32:99:40,-63,"PSG"
3A:8A:80:CD:BE:AA,-55,"vedha's  A23"
A6:02:B9:30:81:D5,-74,"Prai"
78:72:5D:DE:99:20,-72,"AMCS"
8A:8F:BA:39:CF:C2,-70,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-78,"Berlin's PC"
00:FC:BA:32:91:40,-80,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-91,"Bala"


A2:8C:7B:43:54:93,-51,"Genjutsu"
16:13:33:9F:0A:35,-20,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-52,"vivo Y75 5G"
42:3B:A0:88:33:21,-59,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-77,"Redmi Note 10S"
00:FC:BA:32:99:40,-62,"PSG"
3A:8A:80:CD:BE:AA,-44,"vedha's  A23"
A6:02:B9:30:81:D5,-79,"Prai"
78:72:5D:DE:99:20,-72,"AMCS"
8A:8F:BA:39:CF:C2,-66,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-78,"Berlin's PC"
00:FC:BA:32:91:40,-80,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-91,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-46,"Genjutsu"
16:13:33:9F:0A:35,-43,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-57,"vivo Y75 5G"
42:3B:A0:88:33:21,-51,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-77,"Redmi Note 10S"
00:FC:BA:32:99:40,-64,"PSG"
3A:8A:80:CD:BE:AA,-44,"vedha's  A23"
A6:02:B9:30:81:D5,-88,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-66,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-89,"Berlin's PC"
00:FC:BA:32:91:40,-80,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-98,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-51,"Genjutsu"
16:13:33:9F:0A:35,-53,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-58,"vivo Y75 5G"
42:3B:A0:88:33:21,-57,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-74,"Redmi Note 10S"
00:FC:BA:32:99:40,-58,"PSG"
3A:8A:80:CD:BE:AA,-45,"vedha's  A23"
A6:02:B9:30:81:D5,-85,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-66,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
00:FC:BA:32:91:40,-80,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-94,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-50,"Genjutsu"
16:13:33:9F:0A:35,-21,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-59,"vivo Y75 5G"
42:3B:A0:88:33:21,-62,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-83,"Redmi Note 10S"
00:FC:BA:32:99:40,-54,"PSG"
3A:8A:80:CD:BE:AA,-52,"vedha's  A23"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-62,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-77,"Berlin's PC"
00:FC:BA:32:91:40,-86,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-94,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-56,"Genjutsu"
16:13:33:9F:0A:35,-30,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-58,"vivo Y75 5G"
42:3B:A0:88:33:21,-65,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-80,"Redmi Note 10S"
00:FC:BA:32:99:40,-56,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
00:FC:BA:32:91:40,-86,"PSG"
78:72:5D:F5:5F:10,-87,"AMCS"
0A:3E:91:A2:73:BB,-93,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-46,"Genjutsu"
16:13:33:9F:0A:35,-38,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-58,"vivo Y75 5G"
42:3B:A0:88:33:21,-64,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-74,"Redmi Note 10S"
00:FC:BA:32:99:40,-47,"PSG"
3A:8A:80:CD:BE:AA,-53,"vedha's  A23"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-83,"Berlin's PC"
00:FC:BA:32:91:40,-86,"PSG"
78:72:5D:F5:5F:10,-77,"AMCS"
0A:3E:91:A2:73:BB,-85,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-49,"Genjutsu"
16:13:33:9F:0A:35,-36,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-55,"vivo Y75 5G"
42:3B:A0:88:33:21,-83,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-82,"Redmi Note 10S"
00:FC:BA:32:99:40,-42,"PSG"
3A:8A:80:CD:BE:AA,-54,"vedha's  A23"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:DE:99:20,-86,"AMCS"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-81,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-77,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-63,"Genjutsu"
16:13:33:9F:0A:35,-23,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-69,"vivo Y75 5G"
42:3B:A0:88:33:21,-76,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-74,"Redmi Note 10S"
00:FC:BA:32:99:40,-55,"PSG"
3A:8A:80:CD:BE:AA,-62,"vedha's  A23"
A6:02:B9:30:81:D5,-79,"Prai"
78:72:5D:DE:99:20,-86,"AMCS"
8A:8F:BA:39:CF:C2,-66,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-79,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-59,"Genjutsu"
16:13:33:9F:0A:35,-20,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-72,"vivo Y75 5G"
42:3B:A0:88:33:21,-63,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-67,"Redmi Note 10S"
00:FC:BA:32:99:40,-54,"PSG"
3A:8A:80:CD:BE:AA,-55,"vedha's  A23"
A6:02:B9:30:81:D5,-75,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-66,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-90,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-57,"Genjutsu"
16:13:33:9F:0A:35,-31,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-61,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-69,"Redmi Note 10S"
00:FC:BA:32:99:40,-58,"PSG"
3A:8A:80:CD:BE:AA,-59,"vedha's  A23"
A6:02:B9:30:81:D5,-75,"Prai"
78:72:5D:DE:99:20,-90,"AMCS"
8A:8F:BA:39:CF:C2,-80,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-90,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-58,"Genjutsu"
16:13:33:9F:0A:35,-22,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-66,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-64,"Redmi Note 10S"
00:FC:BA:32:99:40,-58,"PSG"
3A:8A:80:CD:BE:AA,-60,"vedha's  A23"
A6:02:B9:30:81:D5,-75,"Prai"
78:72:5D:DE:99:20,-82,"AMCS"
8A:8F:BA:39:CF:C2,-71,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-90,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-60,"Genjutsu"
16:13:33:9F:0A:35,-22,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-57,"vivo Y75 5G"
42:3B:A0:88:33:21,-61,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-74,"Redmi Note 10S"
00:FC:BA:32:99:40,-60,"PSG"
3A:8A:80:CD:BE:AA,-52,"vedha's  A23"
A6:02:B9:30:81:D5,-81,"Prai"
78:72:5D:DE:99:20,-75,"AMCS"
8A:8F:BA:39:CF:C2,-71,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-90,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-61,"Genjutsu"
16:13:33:9F:0A:35,-35,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-60,"vivo Y75 5G"
42:3B:A0:88:33:21,-68,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-72,"Redmi Note 10S"
00:FC:BA:32:99:40,-58,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:DE:99:20,-80,"AMCS"
8A:8F:BA:39:CF:C2,-71,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-90,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-48,"Genjutsu"
16:13:33:9F:0A:35,-23,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-75,"vivo Y75 5G"
42:3B:A0:88:33:21,-65,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-81,"Redmi Note 10S"
00:FC:BA:32:99:40,-61,"PSG"
3A:8A:80:CD:BE:AA,-59,"vedha's  A23"
A6:02:B9:30:81:D5,-74,"Prai"
78:72:5D:DE:99:20,-83,"AMCS"
8A:8F:BA:39:CF:C2,-63,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-87,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"
00:FC:BA:32:77:E0,-88,"PSG"

A2:8C:7B:43:54:93,-65,"Genjutsu"
16:13:33:9F:0A:35,-23,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-67,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-81,"Redmi Note 10S"
00:FC:BA:32:99:40,-59,"PSG"
3A:8A:80:CD:BE:AA,-55,"vedha's  A23"
A6:02:B9:30:81:D5,-78,"Prai"
78:72:5D:DE:99:20,-78,"AMCS"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-87,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"

A2:8C:7B:43:54:93,-53,"Genjutsu"
16:13:33:9F:0A:35,-21,"DIRECT-WOLAPTOP-SHP2VO03msWY"
A2:05:9A:3F:AF:31,-64,"vivo Y75 5G"
42:3B:A0:88:33:21,-64,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-77,"Redmi Note 10S"
00:FC:BA:32:99:40,-61,"PSG"
3A:8A:80:CD:BE:AA,-63,"vedha's  A23"
A6:02:B9:30:81:D5,-78,"Prai"
78:72:5D:DE:99:20,-66,"AMCS"
8A:8F:BA:39:CF:C2,-63,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
AE:19:8E:2D:40:42,-83,"Berlin's PC"
00:FC:BA:32:91:40,-83,"PSG"
78:72:5D:F5:5F:10,-86,"AMCS"
0A:3E:91:A2:73:BB,-88,"Bala"

A2:05:9A:3F:AF:31,-65,"vivo Y75 5G"
42:3B:A0:88:33:21,-52,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-75,"Redmi Note 10S"
00:FC:BA:32:99:40,-68,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A2:8C:7B:43:54:93,-22,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"

A2:05:9A:3F:AF:31,-58,"vivo Y75 5G"
42:3B:A0:88:33:21,-56,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-77,"Redmi Note 10S"
00:FC:BA:32:99:40,-67,"PSG"
3A:8A:80:CD:BE:AA,-56,"vedha's  A23"
A2:8C:7B:43:54:93,-31,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-77,"Berlin's PC"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"

A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-58,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-77,"Redmi Note 10S"
00:FC:BA:32:99:40,-67,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A2:8C:7B:43:54:93,-38,"Genjutsu"
16:13:33:9F:0A:35,-14,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-73,"Berlin's PC"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"

A2:05:9A:3F:AF:31,-67,"vivo Y75 5G"
42:3B:A0:88:33:21,-44,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-69,"Redmi Note 10S"
00:FC:BA:32:99:40,-65,"PSG"
3A:8A:80:CD:BE:AA,-65,"vedha's  A23"
A2:8C:7B:43:54:93,-55,"Genjutsu"
16:13:33:9F:0A:35,-14,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-76,"Berlin's PC"
8A:8F:BA:39:CF:C2,-54,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-79,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"

A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-62,"Galaxy M12 0EAC"
