A2:8C:7B:43:54:93,-26,"Genjutsu"
72:58:65:96:57:C9,-80,"Redmi Note 10S"
00:FC:BA:32:99:40,-72,"PSG"
3A:8A:80:CD:BE:AA,-63,"vedha's  A23"
A2:8C:7B:43:54:93,-54,"Genjutsu"
16:13:33:9F:0A:35,-8,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-62,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-77,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"

A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-49,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-73,"Redmi Note 10S"
00:FC:BA:32:99:40,-63,"PSG"
3A:8A:80:CD:BE:AA,-53,"vedha's  A23"
A2:8C:7B:43:54:93,-55,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-62,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"

A2:05:9A:3F:AF:31,-65,"vivo Y75 5G"
42:3B:A0:88:33:21,-44,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-84,"Redmi Note 10S"
00:FC:BA:32:99:40,-66,"PSG"
3A:8A:80:CD:BE:AA,-74,"vedha's  A23"
A2:8C:7B:43:54:93,-48,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-46,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"

A2:05:9A:3F:AF:31,-66,"vivo Y75 5G"
42:3B:A0:88:33:21,-57,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-79,"Redmi Note 10S"
00:FC:BA:32:99:40,-70,"PSG"
3A:8A:80:CD:BE:AA,-58,"vedha's  A23"
A2:8C:7B:43:54:93,-56,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-46,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-72,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-70,"vivo Y75 5G"
42:3B:A0:88:33:21,-38,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
00:FC:BA:32:99:40,-71,"PSG"
3A:8A:80:CD:BE:AA,-53,"vedha's  A23"
A2:8C:7B:43:54:93,-57,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-64,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-38,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
00:FC:BA:32:99:40,-71,"PSG"
3A:8A:80:CD:BE:AA,-69,"vedha's  A23"
A2:8C:7B:43:54:93,-55,"Genjutsu"
16:13:33:9F:0A:35,-14,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-64,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-64,"vivo Y75 5G"
42:3B:A0:88:33:21,-43,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-84,"Redmi Note 10S"
00:FC:BA:32:99:40,-71,"PSG"
3A:8A:80:CD:BE:AA,-63,"vedha's  A23"
A2:8C:7B:43:54:93,-50,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-56,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-84,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-78,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-66,"vivo Y75 5G"
42:3B:A0:88:33:21,-50,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-76,"Redmi Note 10S"
00:FC:BA:32:99:40,-69,"PSG"
3A:8A:80:CD:BE:AA,-53,"vedha's  A23"
A2:8C:7B:43:54:93,-56,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-56,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-79,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-78,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-64,"vivo Y75 5G"
42:3B:A0:88:33:21,-63,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-76,"Redmi Note 10S"
00:FC:BA:32:99:40,-69,"PSG"
3A:8A:80:CD:BE:AA,-72,"vedha's  A23"
A2:8C:7B:43:54:93,-53,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-56,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-85,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-54,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-87,"Redmi Note 10S"
00:FC:BA:32:99:40,-64,"PSG"
3A:8A:80:CD:BE:AA,-61,"vedha's  A23"
A2:8C:7B:43:54:93,-51,"Genjutsu"
16:13:33:9F:0A:35,-10,"DIRECT-WOLAPTOP-SHP2VO03msWY"
8A:DA:9C:69:B6:BF,-89,"Sneha Ravikumar"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-85,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-53,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-70,"Redmi Note 10S"
00:FC:BA:32:99:40,-60,"PSG"
3A:8A:80:CD:BE:AA,-53,"vedha's  A23"
A2:8C:7B:43:54:93,-65,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-72,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-85,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-71,"vivo Y75 5G"
42:3B:A0:88:33:21,-54,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-74,"Redmi Note 10S"
00:FC:BA:32:99:40,-68,"PSG"
3A:8A:80:CD:BE:AA,-74,"vedha's  A23"
A2:8C:7B:43:54:93,-47,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-48,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-85,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-77,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-87,"PSG"

A2:05:9A:3F:AF:31,-60,"vivo Y75 5G"
42:3B:A0:88:33:21,-82,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-68,"Redmi Note 10S"
00:FC:BA:32:99:40,-63,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A2:8C:7B:43:54:93,-40,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-63,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-82,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-70,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-88,"PSG"

A2:05:9A:3F:AF:31,-61,"vivo Y75 5G"
42:3B:A0:88:33:21,-67,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-66,"Redmi Note 10S"
00:FC:BA:32:99:40,-64,"PSG"
3A:8A:80:CD:BE:AA,-47,"vedha's  A23"
A2:8C:7B:43:54:93,-59,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-77,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-68,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-88,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"

A2:05:9A:3F:AF:31,-72,"vivo Y75 5G"
42:3B:A0:88:33:21,-57,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-67,"Redmi Note 10S"
00:FC:BA:32:99:40,-64,"PSG"
3A:8A:80:CD:BE:AA,-57,"vedha's  A23"
A2:8C:7B:43:54:93,-55,"Genjutsu"
16:13:33:9F:0A:35,-10,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-61,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-73,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-76,"Prai"
78:72:5D:F5:5F:10,-89,"AMCS"
00:FC:BA:32:91:40,-88,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"

A2:05:9A:3F:AF:31,-71,"vivo Y75 5G"
42:3B:A0:88:33:21,-75,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-60,"Redmi Note 10S"
00:FC:BA:32:99:40,-56,"PSG"
3A:8A:80:CD:BE:AA,-52,"vedha's  A23"
A2:8C:7B:43:54:93,-50,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-72,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-74,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-75,"Prai"
00:FC:BA:32:91:40,-88,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"

A2:05:9A:3F:AF:31,-63,"vivo Y75 5G"
42:3B:A0:88:33:21,-65,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-72,"Redmi Note 10S"
00:FC:BA:32:99:40,-60,"PSG"
3A:8A:80:CD:BE:AA,-55,"vedha's  A23"
A2:8C:7B:43:54:93,-50,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-78,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-79,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-73,"Prai"
00:FC:BA:32:91:40,-88,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"

A2:05:9A:3F:AF:31,-66,"vivo Y75 5G"
42:3B:A0:88:33:21,-76,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-67,"Redmi Note 10S"
00:FC:BA:32:99:40,-61,"PSG"
3A:8A:80:CD:BE:AA,-55,"vedha's  A23"
A2:8C:7B:43:54:93,-46,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-82,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-81,"AMCS"
0E:37:42:AF:C6:34,-86,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-73,"Prai"
00:FC:BA:32:91:40,-75,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"
78:72:5D:F5:5F:10,-84,"AMCS"

A2:05:9A:3F:AF:31,-68,"vivo Y75 5G"
42:3B:A0:88:33:21,-61,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
00:FC:BA:32:99:40,-70,"PSG"
3A:8A:80:CD:BE:AA,-51,"vedha's  A23"
A2:8C:7B:43:54:93,-46,"Genjutsu"
16:13:33:9F:0A:35,-14,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-81,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-73,"Prai"
00:FC:BA:32:91:40,-73,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"
78:72:5D:F5:5F:10,-84,"AMCS"

A2:05:9A:3F:AF:31,-62,"vivo Y75 5G"
42:3B:A0:88:33:21,-44,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
00:FC:BA:32:99:40,-67,"PSG"
3A:8A:80:CD:BE:AA,-63,"vedha's  A23"
A2:8C:7B:43:54:93,-58,"Genjutsu"
16:13:33:9F:0A:35,-12,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-81,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-84,"Prai"
00:FC:BA:32:91:40,-73,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"
78:72:5D:F5:5F:10,-84,"AMCS"

A2:05:9A:3F:AF:31,-61,"vivo Y75 5G"
42:3B:A0:88:33:21,-65,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-79,"Redmi Note 10S"
00:FC:BA:32:99:40,-58,"PSG"
3A:8A:80:CD:BE:AA,-68,"vedha's  A23"
A2:8C:7B:43:54:93,-51,"Genjutsu"
16:13:33:9F:0A:35,-11,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
8A:8F:BA:39:CF:C2,-69,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-89,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-84,"Prai"
00:FC:BA:32:91:40,-73,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"
78:72:5D:F5:5F:10,-84,"AMCS"

A2:05:9A:3F:AF:31,-61,"vivo Y75 5G"
42:3B:A0:88:33:21,-50,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-78,"Redmi Note 10S"
00:FC:BA:32:99:40,-71,"PSG"
3A:8A:80:CD:BE:AA,-54,"vedha's  A23"
A2:8C:7B:43:54:93,-57,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
8A:8F:BA:39:CF:C2,-56,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
78:72:5D:DE:99:20,-82,"AMCS"
0E:37:42:AF:C6:34,-88,"TECNO SPARK 7 Pro"
A6:02:B9:30:81:D5,-84,"Prai"
00:FC:BA:32:91:40,-73,"PSG"
C6:35:B1:8A:1C:4A,-92,"OPPO F19 Pro+"
78:72:5D:F5:5F:10,-84,"AMCS"

A2:05:9A:3F:AF:31,-57,"vivo Y75 5G"
42:3B:A0:88:33:21,-70,"Galaxy M12 0EAC"
72:58:65:96:57:C9,-80,"Redmi Note 10S"
00:FC:BA:32:99:40,-72,"PSG"
3A:8A:80:CD:BE:AA,-61,"vedha's  A23"
A2:8C:7B:43:54:93,-49,"Genjutsu"
16:13:33:9F:0A:35,-13,"DIRECT-WOLAPTOP-SHP2VO03msWY"
AE:19:8E:2D:40:42,-80,"Berlin's PC"
8A:8F:BA:39:CF:C2,-56,"\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00"
